,user,item,time,rate
1233,327,5271,69,1
1234,678,7315,69,1
1235,678,7319,69,1
1236,678,7323,69,1
1237,678,7331,69,1
1238,678,7337,69,1
1239,554,6538,69,1
1240,553,6534,69,1
1241,553,6530,69,1
1242,678,7317,69,1
1243,1348,953,69,1
1244,329,9390,69,1
1245,869,477,69,1
1246,161,1280,69,1
1247,1346,744,69,1
1248,161,1268,69,1
1249,1346,450,69,1
1250,1345,436,69,1
1251,460,5900,69,1
1252,335,663,69,1
1253,869,207,69,1
1254,461,8287,69,1
1255,869,6318,69,1
1256,464,5914,69,1
1257,869,4537,69,1
1258,869,3629,69,1
1259,869,3620,69,1
1260,869,2745,69,1
1261,467,1007,69,1
1262,877,977,69,1
1263,174,472,69,1
1264,1348,3815,69,1
1265,1348,4154,69,1
1266,661,2494,69,1
1267,661,2927,69,1
1268,661,4267,69,1
1269,893,1588,69,1
1270,661,5765,69,1
1271,661,6490,69,1
1272,893,1586,69,1
1273,661,6814,69,1
1274,893,1256,69,1
1275,661,7225,69,1
1276,893,1002,69,1
1277,893,643,69,1
1278,1197,9881,69,1
1279,663,7230,69,1
1280,1721,2908,69,1
1281,661,2491,69,1
1282,893,7285,69,1
1283,893,8481,69,1
1284,661,2474,69,1
1285,174,371,69,1
1286,174,332,69,1
1287,174,78,69,1
1288,661,1238,69,1
1289,1197,762,69,1
1290,1478,10916,69,1
1291,170,3233,69,1
1292,667,730,69,1
1293,170,1366,69,1
1294,661,1283,69,1
1295,168,2775,69,1
1296,661,1372,69,1
1297,168,1784,69,1
1298,168,542,69,1
1299,661,2148,69,1
1300,661,2449,69,1
1301,1479,190,69,1
1302,559,6583,69,1
1303,32,135,69,1
1304,32,361,69,1
1305,32,8104,69,1
1306,1721,10895,69,1
1307,885,1327,69,1
1308,161,9249,69,1
1309,32,8482,69,1
1310,32,8903,69,1
1311,32,8905,69,1
1312,32,6847,69,1
1313,161,7786,69,1
1314,335,6295,69,1
1315,669,250,69,1
1316,335,4874,69,1
1317,335,3131,69,1
1318,878,8417,69,1
1319,1348,7737,69,1
1320,1348,6877,69,1
1321,161,6745,69,1
1322,1348,3956,69,1
1323,161,10588,69,1
1324,161,11332,69,1
1325,667,3152,69,1
1326,32,545,69,1
1327,667,3222,69,1
1328,667,3237,69,1
1329,32,548,69,1
1330,32,559,69,1
1331,32,1639,69,1
1332,32,5841,69,1
1333,890,2196,69,1
1334,1100,9456,69,1
1335,456,4209,69,1
1336,1359,10539,69,1
1337,1359,202,69,1
1338,32,5682,69,1
1339,161,11982,69,1
1340,161,11894,69,1
1341,32,2007,69,1
1342,683,10716,69,1
1343,581,6744,69,1
1344,187,715,69,1
1345,922,846,69,1
1346,1430,462,69,1
1347,628,1234,69,1
1348,1430,294,69,1
1349,1430,264,69,1
1350,210,1652,69,1
1351,1430,262,69,1
1352,628,1372,69,1
1353,210,150,69,1
1354,208,3724,69,1
1355,1125,2187,69,1
1356,211,7850,69,1
1357,211,8199,69,1
1358,628,1933,69,1
1359,628,2555,69,1
1360,628,1231,69,1
1361,210,11326,69,1
1362,628,1230,69,1
1363,628,1159,69,1
1364,623,9736,69,1
1365,1125,8293,69,1
1366,623,10275,69,1
1367,211,51,69,1
1368,623,10745,69,1
1369,1125,6467,69,1
1370,1888,1775,69,1
1371,628,5435,69,1
1372,1435,7970,69,1
1373,1144,1379,69,1
1374,211,7244,69,1
1375,1144,1611,69,1
1376,1144,1615,69,1
1377,369,28,69,1
1378,628,630,69,1
1379,628,820,69,1
1380,1144,773,69,1
1381,1144,3495,69,1
1382,628,5441,69,1
1383,1888,1351,69,1
1384,1451,473,69,1
1385,605,6890,69,1
1386,1888,611,69,1
1387,605,6511,69,1
1388,1888,602,69,1
1389,1888,488,69,1
1390,1121,11109,69,1
1391,637,1366,69,1
1392,1457,867,69,1
1393,922,1332,69,1
1394,637,1611,69,1
1395,600,9680,69,1
1396,378,6325,69,1
1397,1695,1943,69,1
1398,1695,3231,69,1
1399,1695,7999,69,1
1400,1457,3909,69,1
1401,623,8811,69,1
1402,378,4852,69,1
1403,637,1159,69,1
1404,628,8890,69,1
1405,211,9658,69,1
1406,211,10032,69,1
1407,1125,52,69,1
1408,922,886,69,1
1409,211,10415,69,1
1410,1888,1250,69,1
1411,202,130,69,1
1412,1429,8635,69,1
1413,1429,2451,69,1
1414,1144,9719,69,1
1415,211,12401,69,1
1416,637,849,69,1
1417,637,878,69,1
1418,922,1127,69,1
1419,637,1022,69,1
1420,211,11311,69,1
1421,1888,157,69,1
1422,623,5634,69,1
1423,623,1810,69,1
1424,211,3293,69,1
1425,378,86,69,1
1426,1890,3239,69,1
1427,211,3483,69,1
1428,211,3590,69,1
1429,1139,11581,69,1
1430,377,1509,69,1
1431,211,3768,69,1
1432,377,199,69,1
1433,376,6643,69,1
1434,211,3883,69,1
1435,376,5235,69,1
1436,1888,12519,69,1
1437,376,5232,69,1
1438,376,4622,69,1
1439,211,1817,69,1
1440,211,2756,69,1
1441,211,2716,69,1
1442,211,2705,69,1
1443,919,8658,69,1
1444,211,2445,69,1
1445,211,2365,69,1
1446,211,2359,69,1
1447,211,2326,69,1
1448,1138,1727,69,1
1449,378,308,69,1
1450,376,3994,69,1
1451,922,130,69,1
1452,1430,10739,69,1
1453,211,2116,69,1
1454,1137,1775,69,1
1455,1137,413,69,1
1456,1137,251,69,1
1457,211,2596,69,1
1458,1139,901,69,1
1459,922,134,69,1
1460,376,2881,69,1
1461,612,8291,69,1
1462,612,10648,69,1
1463,1430,2638,69,1
1464,211,5587,69,1
1465,211,672,69,1
1466,211,5884,69,1
1467,211,640,69,1
1468,211,5946,69,1
1469,211,6117,69,1
1470,211,725,69,1
1471,1888,2941,69,1
1472,369,1528,69,1
1473,623,262,69,1
1474,623,294,69,1
1475,623,410,69,1
1476,211,6771,69,1
1477,1432,627,69,1
1478,1432,820,69,1
1479,369,1824,69,1
1480,1434,314,69,1
1481,922,484,69,1
1482,1888,5701,69,1
1483,211,4093,69,1
1484,376,534,69,1
1485,376,497,69,1
1486,211,4116,69,1
1487,1888,8305,69,1
1488,211,4214,69,1
1489,211,1173,69,1
1490,922,481,69,1
1491,211,4568,69,1
1492,211,4573,69,1
1493,376,289,69,1
1494,922,424,69,1
1495,376,64,69,1
1496,211,4864,69,1
1497,371,127,69,1
1498,211,4872,69,1
1499,211,4569,69,1
1500,355,130,69,1
1501,1461,10745,69,1
1502,1888,143,69,1
1503,407,5875,69,1
1504,1867,705,69,1
1505,1416,10691,69,1
1506,1416,8944,69,1
1507,1416,624,69,1
1508,1671,1296,69,1
1509,1671,812,69,1
1510,1671,711,69,1
1511,1671,607,69,1
1512,1671,603,69,1
1513,1671,413,69,1
1514,1671,302,69,1
1515,1671,294,69,1
1516,1671,286,69,1
1517,1671,253,69,1
1518,407,5760,69,1
1519,1114,4525,69,1
1520,1867,6194,69,1
1521,1867,8064,69,1
1522,1871,1132,69,1
1523,1871,1129,69,1
1524,1871,852,69,1
1525,1871,851,69,1
1526,1871,823,69,1
1527,193,2556,69,1
1528,1161,495,69,1
1529,1671,251,69,1
1530,1871,760,69,1
1531,1871,644,69,1
1532,1871,627,69,1
1533,1871,203,69,1
1534,1871,179,69,1
1535,922,3052,69,1
1536,922,3054,69,1
1537,407,526,69,1
1538,1871,759,69,1
1539,922,3257,69,1
1540,1416,199,69,1
1541,1670,10688,69,1
1542,1407,1494,69,1
1543,10,1654,69,1
1544,355,2218,69,1
1545,10,2453,69,1
1546,410,1982,69,1
1547,10,2517,69,1
1548,355,1629,69,1
1549,10,1333,69,1
1550,355,1401,69,1
1551,10,2821,69,1
1552,355,882,69,1
1553,355,851,69,1
1554,355,626,69,1
1555,581,8101,69,1
1556,355,549,69,1
1557,187,1662,69,1
1558,355,1132,69,1
1559,1871,1238,69,1
1560,190,3590,69,1
1561,10,1318,69,1
1562,1410,2048,69,1
1563,1670,8862,69,1
1564,1670,4849,69,1
1565,1670,3994,69,1
1566,1670,3114,69,1
1567,1409,1327,69,1
1568,1670,2832,69,1
1569,591,6800,69,1
1570,1670,2187,69,1
1571,1409,793,69,1
1572,1670,62,69,1
1573,1409,299,69,1
1574,1409,268,69,1
1575,10,1246,69,1
1576,10,1248,69,1
1577,1700,7998,69,1
1578,1670,2097,69,1
1579,637,2048,69,1
1580,1871,1607,69,1
1581,1115,1530,69,1
1582,637,2850,69,1
1583,637,2855,69,1
1584,10,288,69,1
1585,10,294,69,1
1586,10,434,69,1
1587,600,1319,69,1
1588,600,944,69,1
1589,600,934,69,1
1590,637,3158,69,1
1591,1118,261,69,1
1592,600,929,69,1
1593,600,613,69,1
1594,922,2188,69,1
1595,389,4993,69,1
1596,600,294,69,1
1597,922,2131,69,1
1598,379,12330,69,1
1599,10,132,69,1
1600,1121,2096,69,1
1601,1121,8451,69,1
1602,365,320,69,1
1603,365,302,69,1
1604,365,292,69,1
1605,922,1808,69,1
1606,4,211,69,1
1607,4,212,69,1
1608,1115,10806,69,1
1609,1121,5546,69,1
1610,378,10586,69,1
1611,379,682,69,1
1612,1121,2738,69,1
1613,10,53,69,1
1614,10,64,69,1
1615,600,3991,69,1
1616,922,2125,69,1
1617,1121,4976,69,1
1618,600,289,69,1
1619,1680,11659,69,1
1620,637,7264,69,1
1621,600,130,69,1
1622,390,8148,69,1
1623,1680,1146,69,1
1624,1871,5676,69,1
1625,1871,5054,69,1
1626,193,6460,69,1
1627,1871,3738,69,1
1628,600,250,69,1
1629,1871,2467,69,1
1630,1871,2411,69,1
1631,1871,2410,69,1
1632,1871,2407,69,1
1633,1871,2406,69,1
1634,1680,23,69,1
1635,1115,1570,69,1
1636,1871,1799,69,1
1637,1871,2412,69,1
1638,1871,1611,69,1
1639,1115,3285,69,1
1640,1680,1369,69,1
1641,1680,10017,69,1
1642,1680,6096,69,1
1643,637,9448,69,1
1644,1680,5665,69,1
1645,390,263,69,1
1646,390,300,69,1
1647,1680,4643,69,1
1648,10,939,69,1
1649,390,413,69,1
1650,1680,3584,69,1
1651,922,2811,69,1
1652,10,624,69,1
1653,10,674,69,1
1654,390,3812,69,1
1655,196,1154,69,1
1656,1680,1376,69,1
1657,390,534,69,1
1658,545,6485,69,1
1659,661,748,69,1
1660,471,251,69,1
1661,963,7783,69,1
1662,963,8836,69,1
1663,544,12076,69,1
1664,853,8250,69,1
1665,853,8249,69,1
1666,525,1322,69,1
1667,222,376,69,1
1668,853,3404,69,1
1669,853,69,69,1
1670,1322,9625,69,1
1671,850,11008,69,1
1672,850,10817,69,1
1673,850,7078,69,1
1674,850,4582,69,1
1675,850,3934,69,1
1676,963,7782,69,1
1677,850,3619,69,1
1678,1322,10326,69,1
1679,963,3681,69,1
1680,1502,837,69,1
1681,1324,739,69,1
1682,1624,8323,69,1
1683,858,135,69,1
1684,494,802,69,1
1685,494,892,69,1
1686,494,908,69,1
1687,494,979,69,1
1688,494,984,69,1
1689,494,1255,69,1
1690,963,197,69,1
1691,963,394,69,1
1692,963,1041,69,1
1693,963,1247,69,1
1694,963,3192,69,1
1695,963,6066,69,1
1696,158,1316,69,1
1697,850,3117,69,1
1698,850,868,69,1
1699,974,820,69,1
1700,974,833,69,1
1701,974,846,69,1
1702,974,856,69,1
1703,1619,250,69,1
1704,974,1003,69,1
1705,974,1022,69,1
1706,974,1231,69,1
1707,974,1240,69,1
1708,974,1243,69,1
1709,1619,94,69,1
1710,974,1280,69,1
1711,1322,9294,69,1
1712,974,1293,69,1
1713,974,1330,69,1
1714,974,654,69,1
1715,850,2662,69,1
1716,702,1607,69,1
1717,974,644,69,1
1718,850,558,69,1
1719,1620,1129,69,1
1720,850,369,69,1
1721,850,174,69,1
1722,1619,3814,69,1
1723,1619,1363,69,1
1724,850,49,69,1
1725,1322,9491,69,1
1726,974,136,69,1
1727,525,302,69,1
1728,1619,607,69,1
1729,974,162,69,1
1730,974,332,69,1
1731,974,439,69,1
1732,974,627,69,1
1733,974,649,69,1
1734,974,1520,69,1
1735,858,670,69,1
1736,222,312,69,1
1737,494,127,69,1
1738,494,152,69,1
1739,540,999,69,1
1740,540,932,69,1
1741,1737,985,69,1
1742,494,163,69,1
1743,494,173,69,1
1744,494,203,69,1
1745,494,213,69,1
1746,494,218,69,1
1747,494,277,69,1
1748,494,376,69,1
1749,494,386,69,1
1750,494,389,69,1
1751,494,394,69,1
1752,494,78,69,1
1753,494,461,69,1
1754,702,221,69,1
1755,494,69,69,1
1756,161,62,69,1
1757,1733,426,69,1
1758,222,199,69,1
1759,858,1394,69,1
1760,858,1371,69,1
1761,40,77,69,1
1762,222,206,69,1
1763,40,85,69,1
1764,858,1291,69,1
1765,1735,9516,69,1
1766,491,725,69,1
1767,702,130,69,1
1768,491,1132,69,1
1769,491,4025,69,1
1770,494,56,69,1
1771,222,254,69,1
1772,158,3107,69,1
1773,494,483,69,1
1774,1737,2556,69,1
1775,222,273,69,1
1776,1737,6120,69,1
1777,1737,6460,69,1
1778,1737,6771,69,1
1779,222,274,69,1
1780,1737,7851,69,1
1781,528,9636,69,1
1782,528,1684,69,1
1783,1737,9658,69,1
1784,525,6780,69,1
1785,525,6340,69,1
1786,1324,6791,69,1
1787,525,4348,69,1
1788,702,851,69,1
1789,1737,11915,69,1
1790,1737,5467,69,1
1791,494,484,69,1
1792,494,760,69,1
1793,1631,8568,69,1
1794,222,263,69,1
1795,40,331,69,1
1796,536,847,69,1
1797,536,350,69,1
1798,534,4915,69,1
1799,494,519,69,1
1800,1737,3555,69,1
1801,494,549,69,1
1802,702,651,69,1
1803,494,553,69,1
1804,1737,3562,69,1
1805,1737,3563,69,1
1806,494,610,69,1
1807,494,623,69,1
1808,494,663,69,1
1809,222,272,69,1
1810,161,66,69,1
1811,974,1681,69,1
1812,974,2048,69,1
1813,847,2245,69,1
1814,847,2239,69,1
1815,494,1484,69,1
1816,847,2237,69,1
1817,494,1570,69,1
1818,1220,1332,69,1
1819,1220,9984,69,1
1820,1220,11087,69,1
1821,1221,402,69,1
1822,847,1991,69,1
1823,847,1962,69,1
1824,847,1957,69,1
1825,702,7462,69,1
1826,847,1890,69,1
1827,702,9350,69,1
1828,494,1465,69,1
1829,512,6235,69,1
1830,494,1398,69,1
1831,1610,8652,69,1
1832,128,290,69,1
1833,847,5814,69,1
1834,1616,627,69,1
1835,702,3503,69,1
1836,1616,542,69,1
1837,847,5170,69,1
1838,494,1268,69,1
1839,847,4874,69,1
1840,494,1274,69,1
1841,1819,5730,69,1
1842,847,4805,69,1
1843,1616,509,69,1
1844,1616,182,69,1
1845,222,483,69,1
1846,494,1338,69,1
1847,1610,7966,69,1
1848,128,299,69,1
1849,110,8892,69,1
1850,110,2483,69,1
1851,847,1073,69,1
1852,494,1755,69,1
1853,847,984,69,1
1854,494,1764,69,1
1855,1601,9497,69,1
1856,104,1132,69,1
1857,847,890,69,1
1858,494,1767,69,1
1859,494,1907,69,1
1860,847,661,69,1
1861,847,629,69,1
1862,494,2204,69,1
1863,1818,707,69,1
1864,1818,603,69,1
1865,494,2263,69,1
1866,847,1079,69,1
1867,110,2486,69,1
1868,494,1747,69,1
1869,512,5442,69,1
1870,110,2478,69,1
1871,110,2475,69,1
1872,847,1686,69,1
1873,847,1668,69,1
1874,494,1595,69,1
1875,847,1559,69,1
1876,705,262,69,1
1877,847,1268,69,1
1878,494,1682,69,1
1879,494,1684,69,1
1880,847,1254,69,1
1881,222,617,69,1
1882,847,1247,69,1
1883,847,1246,69,1
1884,222,621,69,1
1885,512,5186,69,1
1886,974,1799,69,1
1887,847,8298,69,1
1888,847,8421,69,1
1889,974,6565,69,1
1890,974,8890,69,1
1891,974,8891,69,1
1892,974,9765,69,1
1893,1616,9458,69,1
1894,1216,69,69,1
1895,702,1838,69,1
1896,1616,8872,69,1
1897,296,4579,69,1
1898,1616,8150,69,1
1899,1506,1066,69,1
1900,702,2051,69,1
1901,146,473,69,1
1902,702,2055,69,1
1903,1616,5620,69,1
1904,974,3667,69,1
1905,1616,4957,69,1
1906,974,3477,69,1
1907,1322,8198,69,1
1908,974,2051,69,1
1909,974,2057,69,1
1910,974,2148,69,1
1911,152,1879,69,1
1912,1215,5554,69,1
1913,974,2228,69,1
1914,974,2402,69,1
1915,222,432,69,1
1916,974,2470,69,1
1917,222,441,69,1
1918,974,2474,69,1
1919,974,2525,69,1
1920,146,2884,69,1
1921,974,2950,69,1
1922,974,2961,69,1
1923,974,3282,69,1
1924,1322,661,69,1
1925,1216,759,69,1
1926,1322,4906,69,1
1927,848,2294,69,1
1928,848,2116,69,1
1929,848,1909,69,1
1930,848,1391,69,1
1931,848,725,69,1
1932,848,337,69,1
1933,847,10620,69,1
1934,1616,1281,69,1
1935,1616,1280,69,1
1936,40,1043,69,1
1937,847,10310,69,1
1938,1616,1279,69,1
1939,128,2709,69,1
1940,1616,1016,69,1
1941,128,707,69,1
1942,848,4597,69,1
1943,1616,4428,69,1
1944,848,4599,69,1
1945,848,6771,69,1
1946,1216,931,69,1
1947,1616,3975,69,1
1948,1616,3571,69,1
1949,988,700,69,1
1950,989,194,69,1
1951,1216,1280,69,1
1952,989,196,69,1
1953,143,8547,69,1
1954,702,2409,69,1
1955,294,2817,69,1
1956,702,2473,69,1
1957,702,2621,69,1
1958,143,392,69,1
1959,1508,1240,69,1
1960,848,11915,69,1
1961,848,6591,69,1
1962,161,81,69,1
1963,1544,3003,69,1
1964,478,768,69,1
1965,161,197,69,1
1966,161,654,69,1
1967,478,195,69,1
1968,858,11799,69,1
1969,697,486,69,1
1970,161,198,69,1
1971,697,2599,69,1
1972,161,995,69,1
1973,478,393,69,1
1974,1097,461,69,1
1975,697,662,69,1
1976,161,206,69,1
1977,858,3590,69,1
1978,478,389,69,1
1979,161,476,69,1
1980,478,717,69,1
1981,161,190,69,1
1982,161,1000,69,1
1983,544,1955,69,1
1984,161,168,69,1
1985,478,785,69,1
1986,858,6749,69,1
1987,478,198,69,1
1988,858,11366,69,1
1989,1499,1465,69,1
1990,694,3315,69,1
1991,697,2617,69,1
1992,161,177,69,1
1993,478,769,69,1
1994,694,7419,69,1
1995,1097,1520,69,1
1996,222,162,69,1
1997,161,488,69,1
1998,222,62,69,1
1999,161,218,69,1
2000,161,984,69,1
2001,161,250,69,1
2002,858,3584,69,1
2003,858,9814,69,1
2004,161,773,69,1
2005,222,134,69,1
2006,1097,534,69,1
2007,697,169,69,1
2008,478,762,69,1
2009,161,372,69,1
2010,478,764,69,1
2011,219,251,69,1
2012,161,448,69,1
2013,697,390,69,1
2014,161,398,69,1
2015,161,393,69,1
2016,161,382,69,1
2017,161,365,69,1
2018,478,377,69,1
2019,697,10801,69,1
2020,161,331,69,1
2021,697,6808,69,1
2022,161,257,69,1
2023,697,1998,69,1
2024,697,7452,69,1
2025,697,1863,69,1
2026,544,2556,69,1
2027,697,8692,69,1
2028,161,934,69,1
2029,483,447,69,1
2030,161,725,69,1
2031,161,292,69,1
2032,697,432,69,1
2033,483,437,69,1
2034,161,817,69,1
2035,222,127,69,1
2036,697,7615,69,1
2037,697,2856,69,1
2038,222,160,69,1
2039,161,160,69,1
2040,1648,2834,69,1
2041,478,506,69,1
2042,694,646,69,1
2043,694,602,69,1
2044,697,3994,69,1
2045,694,468,69,1
2046,694,448,69,1
2047,697,4988,69,1
2048,478,1764,69,1
2049,697,4865,69,1
2050,858,4885,69,1
2051,858,4864,69,1
2052,161,1122,69,1
2053,161,1045,69,1
2054,1097,762,69,1
2055,1648,1076,69,1
2056,858,1738,69,1
2057,161,672,69,1
2058,478,62,69,1
2059,161,623,69,1
2060,858,4309,69,1
2061,1097,1812,69,1
2062,161,1083,69,1
2063,858,1745,69,1
2064,483,4193,69,1
2065,697,10073,69,1
2066,693,7411,69,1
2067,694,331,69,1
2068,694,426,69,1
2069,161,1067,69,1
2070,478,1766,69,1
2071,222,64,69,1
2072,858,2401,69,1
2073,478,2205,69,1
2074,697,498,69,1
2075,1327,626,69,1
2076,697,3370,69,1
2077,161,85,69,1
2078,222,197,69,1
2079,694,2272,69,1
2080,697,5813,69,1
2081,478,2439,69,1
2082,694,1212,69,1
2083,161,127,69,1
2084,161,1260,69,1
2085,478,1466,69,1
2086,161,141,69,1
2087,161,552,69,1
2088,1652,251,69,1
2089,161,497,69,1
2090,161,1014,69,1
2091,161,681,69,1
2092,694,1211,69,1
2093,478,483,69,1
2094,697,9054,69,1
2095,858,4888,69,1
2096,694,919,69,1
2097,694,866,69,1
2098,694,855,69,1
2099,694,838,69,1
2100,694,833,69,1
2101,161,1129,69,1
2102,478,1280,69,1
2103,478,1350,69,1
2104,161,689,69,1
2105,1775,1106,70,1
2106,60,377,70,1
2107,60,243,70,1
2108,60,357,70,1
2109,60,422,70,1
2110,60,394,70,1
2111,60,213,70,1
2112,60,221,70,1
2113,1288,1514,70,1
2114,60,331,70,1
2115,60,515,70,1
2116,60,436,70,1
2117,60,649,70,1
2118,60,651,70,1
2119,60,652,70,1
2120,60,654,70,1
2121,60,739,70,1
2122,60,748,70,1
2123,60,750,70,1
2124,60,753,70,1
2125,60,644,70,1
2126,60,759,70,1
2127,60,762,70,1
2128,60,765,70,1
2129,378,3816,70,1
2130,60,773,70,1
2131,60,781,70,1
2132,1288,2149,70,1
2133,922,978,70,1
2134,378,3349,70,1
2135,60,761,70,1
2136,60,426,70,1
2137,60,636,70,1
2138,60,632,70,1
2139,40,10769,70,1
2140,60,439,70,1
2141,60,440,70,1
2142,60,447,70,1
2143,60,461,70,1
2144,60,503,70,1
2145,60,506,70,1
2146,60,509,70,1
2147,60,633,70,1
2148,922,1132,70,1
2149,60,534,70,1
2150,60,536,70,1
2151,60,549,70,1
2152,60,562,70,1
2153,60,624,70,1
2154,60,626,70,1
2155,60,627,70,1
2156,60,629,70,1
2157,60,521,70,1
2158,378,3994,70,1
2159,1534,204,70,1
2160,1450,610,70,1
2161,494,6169,70,1
2162,494,6167,70,1
2163,1821,261,70,1
2164,803,10243,70,1
2165,858,5620,70,1
2166,922,1614,70,1
2167,922,1607,70,1
2168,1288,525,70,1
2169,1534,8770,70,1
2170,1288,528,70,1
2171,858,6439,70,1
2172,922,1514,70,1
2173,378,6685,70,1
2174,378,6392,70,1
2175,510,2898,70,1
2176,922,1448,70,1
2177,922,1438,70,1
2178,1348,268,70,1
2179,922,1341,70,1
2180,1322,3122,70,1
2181,835,1129,70,1
2182,40,989,70,1
2183,922,1967,70,1
2184,1322,5928,70,1
2185,55,4852,70,1
2186,849,1742,70,1
2187,1322,5566,70,1
2188,55,6431,70,1
2189,858,4642,70,1
2190,922,2130,70,1
2191,858,4721,70,1
2192,379,3853,70,1
2193,379,3375,70,1
2194,1289,897,70,1
2195,1515,152,70,1
2196,1534,8058,70,1
2197,922,2122,70,1
2198,988,1296,70,1
2199,922,2052,70,1
2200,922,2051,70,1
2201,378,12100,70,1
2202,922,2046,70,1
2203,284,1628,70,1
2204,1819,10064,70,1
2205,378,6324,70,1
2206,1457,4050,70,1
2207,60,143,70,1
2208,60,144,70,1
2209,60,147,70,1
2210,60,157,70,1
2211,60,160,70,1
2212,60,163,70,1
2213,60,168,70,1
2214,60,173,70,1
2215,510,3465,70,1
2216,60,176,70,1
2217,60,182,70,1
2218,60,190,70,1
2219,60,196,70,1
2220,60,199,70,1
2221,60,203,70,1
2222,1451,448,70,1
2223,510,3496,70,1
2224,1451,287,70,1
2225,858,8890,70,1
2226,60,139,70,1
2227,1457,10244,70,1
2228,60,136,70,1
2229,60,127,70,1
2230,1257,262,70,1
2231,494,6162,70,1
2232,1289,150,70,1
2233,922,1325,70,1
2234,494,6157,70,1
2235,848,1129,70,1
2236,1451,2187,70,1
2237,922,1312,70,1
2238,1451,481,70,1
2239,1451,473,70,1
2240,1534,11113,70,1
2241,1534,11114,70,1
2242,59,10152,70,1
2243,510,3395,70,1
2244,60,48,70,1
2245,60,74,70,1
2246,60,82,70,1
2247,60,95,70,1
2248,60,96,70,1
2249,60,132,70,1
2250,60,785,70,1
2251,368,759,70,1
2252,378,2725,70,1
2253,1311,2862,70,1
2254,1770,4812,70,1
2255,869,2098,70,1
2256,369,12332,70,1
2257,1288,7663,70,1
2258,869,1479,70,1
2259,60,1013,70,1
2260,1312,1444,70,1
2261,467,130,70,1
2262,373,418,70,1
2263,369,5201,70,1
2264,922,426,70,1
2265,494,3439,70,1
2266,43,934,70,1
2267,494,3424,70,1
2268,1249,2533,70,1
2269,467,1530,70,1
2270,922,420,70,1
2271,494,1605,70,1
2272,329,6130,70,1
2273,494,3239,70,1
2274,494,3193,70,1
2275,60,1014,70,1
2276,922,513,70,1
2277,1249,2947,70,1
2278,860,8309,70,1
2279,369,621,70,1
2280,869,3629,70,1
2281,847,602,70,1
2282,1288,6316,70,1
2283,369,908,70,1
2284,1288,6658,70,1
2285,1770,6191,70,1
2286,782,7880,70,1
2287,1430,1897,70,1
2288,1288,6822,70,1
2289,922,605,70,1
2290,494,3913,70,1
2291,369,4330,70,1
2292,1288,7288,70,1
2293,922,540,70,1
2294,782,5085,70,1
2295,1311,268,70,1
2296,1311,302,70,1
2297,369,5189,70,1
2298,1311,354,70,1
2299,1311,1500,70,1
2300,1311,1727,70,1
2301,369,5194,70,1
2302,869,136,70,1
2303,376,932,70,1
2304,494,1676,70,1
2305,1249,2411,70,1
2306,1288,10037,70,1
2307,922,235,70,1
2308,378,261,70,1
2309,1430,9660,70,1
2310,378,276,70,1
2311,494,2871,70,1
2312,378,283,70,1
2313,43,250,70,1
2314,922,203,70,1
2315,922,162,70,1
2316,494,1994,70,1
2317,494,2789,70,1
2318,494,2735,70,1
2319,922,143,70,1
2320,1288,9197,70,1
2321,378,299,70,1
2322,378,477,70,1
2323,922,64,70,1
2324,922,62,70,1
2325,494,2215,70,1
2326,494,2247,70,1
2327,378,569,70,1
2328,1818,255,70,1
2329,494,2875,70,1
2330,922,644,70,1
2331,922,253,70,1
2332,922,257,70,1
2333,376,1247,70,1
2334,329,1510,70,1
2335,60,1021,70,1
2336,329,1444,70,1
2337,376,3025,70,1
2338,37,1197,70,1
2339,922,410,70,1
2340,847,1250,70,1
2341,922,320,70,1
2342,494,3170,70,1
2343,1288,7958,70,1
2344,376,5787,70,1
2345,494,1690,70,1
2346,1890,1760,70,1
2347,376,7977,70,1
2348,1288,8751,70,1
2349,1288,9046,70,1
2350,378,52,70,1
2351,494,1727,70,1
2352,378,244,70,1
2353,922,267,70,1
2354,1430,7455,70,1
2355,378,249,70,1
2356,378,250,70,1
2357,60,820,70,1
2358,869,4537,70,1
2359,40,2176,70,1
2360,1322,250,70,1
2361,858,11013,70,1
2362,1249,8754,70,1
2363,55,3606,70,1
2364,60,973,70,1
2365,60,976,70,1
2366,60,984,70,1
2367,1288,2581,70,1
2368,494,6059,70,1
2369,1430,127,70,1
2370,1346,1068,70,1
2371,1288,2585,70,1
2372,277,6637,70,1
2373,60,991,70,1
2374,847,5141,70,1
2375,40,2601,70,1
2376,60,997,70,1
2377,922,879,70,1
2378,462,610,70,1
2379,464,53,70,1
2380,494,5180,70,1
2381,494,5011,70,1
2382,1487,64,70,1
2383,60,889,70,1
2384,1249,9996,70,1
2385,60,888,70,1
2386,1288,11209,70,1
2387,60,821,70,1
2388,60,823,70,1
2389,60,826,70,1
2390,60,831,70,1
2391,378,1967,70,1
2392,60,839,70,1
2393,1026,418,70,1
2394,1026,611,70,1
2395,1026,624,70,1
2396,1028,86,70,1
2397,1773,7881,70,1
2398,878,3778,70,1
2399,60,846,70,1
2400,922,898,70,1
2401,1515,7,70,1
2402,60,848,70,1
2403,60,851,70,1
2404,60,852,70,1
2405,60,856,70,1
2406,60,857,70,1
2407,60,859,70,1
2408,60,862,70,1
2409,1770,11296,70,1
2410,847,378,70,1
2411,847,381,70,1
2412,1041,251,70,1
2413,60,1003,70,1
2414,494,4452,70,1
