,Unnamed: 0,user,item,rate,time,real-time
4114,464338,622,2578,1,252082,2000-12
4115,464339,622,152,1,252082,2000-12
4116,464340,622,105,1,252082,2000-12
4117,464341,622,20,1,252083,2000-12
4118,464342,622,2125,1,252083,2000-12
4119,464343,622,529,1,252084,2000-12
4120,464344,622,107,1,252084,2000-12
4121,464345,622,3226,1,252085,2000-12
4122,464346,622,1980,1,252086,2000-12
4123,464347,622,1189,1,252086,2000-12
4124,464348,622,3184,1,252087,2000-12
4125,464349,622,3225,1,252088,2000-12
4126,464350,622,0,1,252089,2000-12
4127,464351,622,670,1,252089,2000-12
4128,464352,622,1003,1,252089,2000-12
4129,464353,622,673,1,252089,2000-12
4130,464354,622,2053,1,252090,2000-12
4131,464355,622,2812,1,252090,2000-12
4132,464356,622,3339,1,252091,2000-12
4133,464357,622,812,1,252092,2000-12
4134,464358,622,678,1,252092,2000-12
4135,464359,622,1044,1,252092,2000-12
4136,464360,622,28,1,252093,2000-12
4137,464361,622,1022,1,252094,2000-12
4138,464362,622,1043,1,252095,2000-12
4139,464363,622,1058,1,252096,2000-12
4140,464364,622,962,1,252096,2000-12
4141,464365,622,278,1,252096,2000-12
4142,464366,622,575,1,252097,2000-12
4143,464367,622,3373,1,252097,2000-12
4144,464368,622,2986,1,252097,2000-12
4145,464369,622,151,1,252098,2000-12
4146,464370,622,3532,1,252099,2000-12
4147,464371,622,1109,1,252100,2000-12
4148,464372,622,3149,1,252101,2000-12
4149,464373,622,2526,1,252102,2000-12
4150,464374,622,2813,1,252103,2000-12
4151,464375,622,2629,1,252103,2000-12
4152,464376,622,3344,1,252103,2000-12
4153,464377,622,2463,1,252104,2000-12
4154,464378,622,1455,1,252104,2000-12
4155,464379,622,1125,1,252104,2000-12
4156,464380,1973,3529,1,252105,2000-12
4157,464381,622,2476,1,252106,2000-12
4158,464382,622,998,1,252107,2000-12
4159,464383,622,2770,1,252107,2000-12
4160,464384,622,1224,1,252108,2000-12
4161,464385,622,2659,1,252108,2000-12
4162,464386,622,1113,1,252109,2000-12
4163,464387,622,2739,1,252110,2000-12
4164,464388,622,939,1,252111,2000-12
4165,464389,621,502,1,252112,2000-12
4166,464390,621,1754,1,252113,2000-12
4167,464391,621,758,1,252114,2000-12
4168,464392,621,1679,1,252115,2000-12
4169,464393,621,1058,1,252116,2000-12
4170,464394,621,1087,1,252116,2000-12
4171,464395,986,1930,1,252117,2000-12
4172,464396,621,575,1,252118,2000-12
4173,464397,621,1003,1,252119,2000-12
4174,464398,621,800,1,252119,2000-12
4175,464399,621,673,1,252120,2000-12
4176,464400,621,1032,1,252120,2000-12
4177,464401,621,824,1,252120,2000-12
4178,464402,621,1039,1,252121,2000-12
4179,464403,621,245,1,252122,2000-12
4180,464404,621,807,1,252123,2000-12
4181,464405,621,2602,1,252124,2000-12
4182,464406,621,1090,1,252124,2000-12
4183,464407,621,841,1,252124,2000-12
4184,464408,621,2745,1,252125,2000-12
4185,464409,621,2849,1,252125,2000-12
4186,464410,621,2983,1,252125,2000-12
4187,464411,621,3047,1,252126,2000-12
4188,464412,621,1672,1,252126,2000-12
4189,464413,621,278,1,252127,2000-12
4190,464414,621,1131,1,252128,2000-12
4191,464415,621,1064,1,252128,2000-12
4192,464416,1305,3507,1,252129,2000-12
4193,464417,621,1073,1,252130,2000-12
4194,464418,621,1067,1,252130,2000-12
4195,464419,621,1150,1,252131,2000-12
4196,464420,1305,2054,1,252132,2000-12
4197,464421,621,3490,1,252133,2000-12
4198,464422,621,2140,1,252134,2000-12
4199,464423,621,336,1,252134,2000-12
4200,464424,621,231,1,252134,2000-12
4201,464425,621,299,1,252135,2000-12
4202,464426,621,923,1,252135,2000-12
4203,464427,621,1419,1,252136,2000-12
4204,464428,621,2739,1,252137,2000-12
4205,464429,621,2023,1,252138,2000-12
4206,464430,621,2575,1,252138,2000-12
4207,464431,621,1187,1,252139,2000-12
4208,464432,621,219,1,252140,2000-12
4209,464433,620,2157,1,252141,2000-12
4210,464434,620,1049,1,252141,2000-12
4211,464435,620,985,1,252141,2000-12
4212,464436,620,991,1,252142,2000-12
4213,464437,620,2526,1,252142,2000-12
4214,464438,620,2659,1,252143,2000-12
4215,464439,620,3344,1,252144,2000-12
4216,464440,620,2639,1,252144,2000-12
4217,464441,620,211,1,252145,2000-12
4218,464442,620,3153,1,252146,2000-12
4219,464443,620,2035,1,252147,2000-12
4220,464444,620,2282,1,252147,2000-12
4221,464445,620,2622,1,252148,2000-12
4222,464446,620,2389,1,252149,2000-12
4223,464447,620,2032,1,252149,2000-12
4224,464448,620,3184,1,252149,2000-12
4225,464449,620,2268,1,252149,2000-12
4226,464450,620,706,1,252150,2000-12
4227,464451,620,2433,1,252150,2000-12
4228,464452,620,2813,1,252151,2000-12
4229,464453,620,856,1,252152,2000-12
4230,464454,620,2197,1,252152,2000-12
4231,464455,620,2567,1,252152,2000-12
4232,464456,2062,3082,1,252153,2000-12
4233,464457,620,2093,1,252154,2000-12
4234,464458,620,2361,1,252154,2000-12
4235,464459,620,2367,1,252154,2000-12
4236,464460,2062,758,1,252155,2000-12
4237,464461,2062,1681,1,252155,2000-12
4238,464462,2062,1059,1,252155,2000-12
4239,464463,620,2434,1,252156,2000-12
4240,464464,2062,2317,1,252156,2000-12
4241,464465,620,2374,1,252156,2000-12
4242,464466,2062,3297,1,252156,2000-12
4243,464467,620,2737,1,252156,2000-12
4244,464468,2062,2218,1,252157,2000-12
4245,464469,2062,948,1,252158,2000-12
4246,464470,620,3383,1,252159,2000-12
4247,464471,620,1745,1,252160,2000-12
4248,464472,2062,1861,1,252161,2000-12
4249,464473,620,2688,1,252162,2000-12
4250,464474,620,2572,1,252163,2000-12
4251,464475,620,278,1,252164,2000-12
4252,464476,2062,998,1,252165,2000-12
4253,464477,620,1104,1,252166,2000-12
4254,464478,2062,3039,1,252167,2000-12
4255,464479,2062,3353,1,252168,2000-12
4256,464480,2062,1833,1,252169,2000-12
4257,464481,620,3053,1,252170,2000-12
4258,464482,620,3279,1,252170,2000-12
4259,464483,620,516,1,252170,2000-12
4260,464484,620,1103,1,252170,2000-12
4261,464485,620,1509,1,252171,2000-12
4262,464486,620,3301,1,252172,2000-12
4263,464487,2062,1106,1,252173,2000-12
4264,464488,2062,1053,1,252174,2000-12
4265,464489,2062,3085,1,252175,2000-12
4266,464490,620,1064,1,252176,2000-12
4267,464491,620,1101,1,252176,2000-12
4268,464492,620,1217,1,252176,2000-12
4269,464493,620,1059,1,252176,2000-12
4270,464494,620,1723,1,252176,2000-12
4271,464495,2062,2157,1,252177,2000-12
4272,464496,2062,1723,1,252177,2000-12
4273,464497,2062,1709,1,252177,2000-12
4274,464498,620,2064,1,252178,2000-12
4275,464499,620,1990,1,252178,2000-12
4276,464500,1267,211,1,252179,2000-12
4277,464501,620,1173,1,252180,2000-12
4278,464502,620,1709,1,252180,2000-12
4279,464503,620,1060,1,252180,2000-12
4280,464504,1267,812,1,252181,2000-12
4281,464505,1267,853,1,252182,2000-12
4282,464506,620,3110,1,252183,2000-12
4283,464507,620,1842,1,252183,2000-12
4284,464508,620,667,1,252183,2000-12
4285,464509,620,2678,1,252183,2000-12
4286,464510,620,1098,1,252183,2000-12
4287,464511,620,1180,1,252183,2000-12
4288,464512,620,2535,1,252184,2000-12
4289,464513,620,1157,1,252184,2000-12
4290,464514,620,716,1,252185,2000-12
4291,464515,620,3191,1,252185,2000-12
4292,464516,620,68,1,252186,2000-12
4293,464517,620,1891,1,252186,2000-12
4294,464518,620,1172,1,252186,2000-12
4295,464519,620,346,1,252187,2000-12
4296,464520,620,1156,1,252188,2000-12
4297,464521,620,310,1,252189,2000-12
4298,464522,620,2673,1,252189,2000-12
4299,464523,1267,2526,1,252190,2000-12
4300,464524,1267,2659,1,252191,2000-12
4301,464525,1267,96,1,252192,2000-12
4302,464526,1267,1119,1,252193,2000-12
4303,464527,1267,1791,1,252194,2000-12
4304,464528,1267,2584,1,252195,2000-12
4305,464529,1267,3512,1,252196,2000-12
4306,464530,1267,1987,1,252196,2000-12
4307,464531,620,1041,1,252197,2000-12
4308,464532,620,867,1,252198,2000-12
4309,464533,620,1648,1,252198,2000-12
4310,464534,1267,2310,1,252199,2000-12
4311,464535,620,2027,1,252200,2000-12
4312,464536,1267,1146,1,252201,2000-12
4313,464537,620,105,1,252202,2000-12
4314,464538,620,1091,1,252202,2000-12
4315,464539,620,1455,1,252203,2000-12
4316,464540,620,1018,1,252203,2000-12
4317,464541,620,1102,1,252203,2000-12
4318,464542,620,1092,1,252203,2000-12
4319,464543,620,525,1,252204,2000-12
4320,464544,620,560,1,252204,2000-12
4321,464545,620,3094,1,252204,2000-12
4322,464546,620,1692,1,252204,2000-12
4323,464547,620,455,1,252205,2000-12
4324,464548,620,1370,1,252205,2000-12
4325,464549,744,3449,1,252206,2000-12
4326,464550,744,1066,1,252206,2000-12
4327,464551,744,3532,1,252207,2000-12
4328,464552,620,2647,1,252208,2000-12
4329,464553,620,2648,1,252208,2000-12
4330,464554,620,106,1,252209,2000-12
4331,464555,620,46,1,252210,2000-12
4332,464556,620,1081,1,252211,2000-12
4333,464557,620,1045,1,252212,2000-12
4334,464558,619,1788,1,252213,2000-12
4335,464559,1267,2693,1,252214,2000-12
4336,464560,619,2659,1,252215,2000-12
4337,464561,619,1039,1,252215,2000-12
4338,464562,620,1412,1,252216,2000-12
4339,464563,619,502,1,252217,2000-12
4340,464564,619,1496,1,252217,2000-12
4341,464565,620,1496,1,252218,2000-12
4342,464566,620,2903,1,252219,2000-12
4343,464567,619,3226,1,252220,2000-12
4344,464568,619,2813,1,252220,2000-12
4345,464569,619,3094,1,252220,2000-12
4346,464570,619,3383,1,252220,2000-12
4347,464571,619,3344,1,252220,2000-12
4348,464572,620,270,1,252221,2000-12
4349,464573,620,1063,1,252221,2000-12
4350,464574,620,2618,1,252222,2000-12
4351,464575,619,3450,1,252223,2000-12
4352,464576,619,3491,1,252224,2000-12
4353,464577,619,1095,1,252225,2000-12
4354,464578,619,1110,1,252225,2000-12
4355,464579,619,1091,1,252225,2000-12
4356,464580,618,1041,1,252226,2000-12
4357,464581,619,1910,1,252227,2000-12
4358,464582,1267,2292,1,252228,2000-12
4359,464583,1267,856,1,252228,2000-12
4360,464584,1267,525,1,252228,2000-12
4361,464585,619,818,1,252229,2000-12
4362,464586,619,2649,1,252229,2000-12
4363,464587,619,2903,1,252230,2000-12
4364,464588,619,1406,1,252230,2000-12
4365,464589,619,758,1,252230,2000-12
4366,464590,619,278,1,252230,2000-12
4367,464591,618,2469,1,252231,2000-12
4368,464592,1267,1945,1,252232,2000-12
4369,464593,619,962,1,252233,2000-12
4370,464594,619,49,1,252233,2000-12
4371,464595,619,798,1,252234,2000-12
4372,464596,619,575,1,252234,2000-12
4373,464597,619,1639,1,252234,2000-12
4374,464598,1267,1944,1,252235,2000-12
4375,464599,619,1078,1,252236,2000-12
4376,464600,619,2578,1,252236,2000-12
4377,464601,617,2974,1,252236,2000-12
4378,464602,617,1041,1,252236,2000-12
4379,464603,619,2268,1,252236,2000-12
4380,464604,619,2367,1,252237,2000-12
4381,464605,619,764,1,252237,2000-12
4382,464606,619,46,1,252238,2000-12
4383,464607,619,1226,1,252238,2000-12
4384,464608,619,1918,1,252238,2000-12
4385,464609,617,1093,1,252239,2000-12
4386,464610,617,105,1,252239,2000-12
4387,464611,619,562,1,252239,2000-12
4388,464612,617,560,1,252240,2000-12
4389,464613,617,1102,1,252240,2000-12
4390,464614,617,2526,1,252240,2000-12
4391,464615,617,3184,1,252241,2000-12
4392,464616,617,3094,1,252241,2000-12
4393,464617,617,2463,1,252242,2000-12
4394,464618,619,3323,1,252243,2000-12
4395,464619,619,2934,1,252244,2000-12
4396,464620,617,3226,1,252244,2000-12
4397,464621,617,1018,1,252244,2000-12
4398,464622,619,2885,1,252244,2000-12
4399,464623,617,3497,1,252245,2000-12
4400,464624,619,673,1,252246,2000-12
4401,464625,619,2526,1,252247,2000-12
4402,464626,617,68,1,252248,2000-12
4403,464627,619,0,1,252249,2000-12
4404,464628,619,1108,1,252249,2000-12
4405,464629,619,2094,1,252250,2000-12
4406,464630,619,1991,1,252250,2000-12
4407,464631,619,2374,1,252250,2000-12
4408,464632,619,2093,1,252251,2000-12
4409,464633,619,222,1,252251,2000-12
4410,464634,619,1577,1,252251,2000-12
4411,464635,619,211,1,252252,2000-12
4412,464636,619,1650,1,252252,2000-12
4413,464637,618,3491,1,252253,2000-12
4414,464638,619,1060,1,252254,2000-12
4415,464639,619,2891,1,252255,2000-12
4416,464640,619,939,1,252255,2000-12
4417,464641,619,2020,1,252255,2000-12
4418,464642,619,2053,1,252255,2000-12
4419,464643,619,1562,1,252256,2000-12
4420,464644,619,1423,1,252256,2000-12
4421,464645,619,2057,1,252256,2000-12
4422,464646,617,3185,1,252257,2000-12
4423,464647,619,169,1,252258,2000-12
4424,464648,619,100,1,252258,2000-12
4425,464649,619,1325,1,252258,2000-12
4426,464650,619,2893,1,252259,2000-12
4427,464651,619,1848,1,252259,2000-12
4428,464652,619,559,1,252259,2000-12
4429,464653,619,1527,1,252259,2000-12
4430,464654,2207,1002,1,252260,2000-12
4431,464655,619,716,1,252261,2000-12
4432,464656,619,2197,1,252262,2000-12
4433,464657,619,1292,1,252262,2000-12
4434,464658,618,1065,1,252263,2000-12
4435,464659,619,2826,1,252264,2000-12
4436,464660,619,1508,1,252265,2000-12
4437,464661,619,336,1,252265,2000-12
4438,464662,617,2302,1,252266,2000-12
4439,464663,618,1074,1,252267,2000-12
4440,464664,618,1087,1,252267,2000-12
4441,464665,619,2825,1,252268,2000-12
4442,464666,619,518,1,252269,2000-12
4443,464667,619,1370,1,252269,2000-12
4444,464668,618,219,1,252270,2000-12
4445,464669,618,2023,1,252270,2000-12
4446,464670,618,998,1,252271,2000-12
4447,464671,618,2476,1,252271,2000-12
4448,464672,618,2526,1,252271,2000-12
4449,464673,619,360,1,252272,2000-12
4450,464674,619,2892,1,252272,2000-12
4451,464675,619,1624,1,252273,2000-12
4452,464676,618,2282,1,252274,2000-12
4453,464677,619,2379,1,252275,2000-12
4454,464678,618,2659,1,252276,2000-12
4455,464679,618,2739,1,252276,2000-12
4456,464680,618,1954,1,252277,2000-12
4457,464681,619,475,1,252278,2000-12
4458,464682,619,324,1,252278,2000-12
4459,464683,616,1794,1,252279,2000-12
4460,464684,616,1043,1,252280,2000-12
4461,464685,616,2020,1,252280,2000-12
4462,464686,616,2442,1,252281,2000-12
4463,464687,619,313,1,252282,2000-12
4464,464688,616,796,1,252283,2000-12
4465,464689,616,839,1,252283,2000-12
4466,464690,616,2526,1,252283,2000-12
4467,464691,616,105,1,252284,2000-12
4468,464692,616,1102,1,252285,2000-12
4469,464693,616,2933,1,252285,2000-12
4470,464694,619,350,1,252286,2000-12
4471,464695,616,3184,1,252287,2000-12
4472,464696,616,800,1,252288,2000-12
4473,464697,616,792,1,252289,2000-12
4474,464698,616,1677,1,252289,2000-12
4475,464699,616,717,1,252290,2000-12
4476,464700,616,959,1,252290,2000-12
4477,464701,616,1057,1,252290,2000-12
4478,464702,616,1406,1,252290,2000-12
4479,464703,638,2401,1,252291,2000-12
4480,464704,638,1090,1,252291,2000-12
4481,464705,638,1119,1,252291,2000-12
4482,464706,638,1791,1,252292,2000-12
4483,464707,638,790,1,252293,2000-12
4484,464708,638,2930,1,252293,2000-12
4485,464709,638,3264,1,252294,2000-12
4486,464710,638,1803,1,252295,2000-12
4487,464711,638,896,1,252295,2000-12
4488,464712,615,2013,1,252296,2000-12
4489,464713,615,1066,1,252296,2000-12
4490,464714,615,1993,1,252296,2000-12
4491,464715,615,796,1,252297,2000-12
4492,464716,615,1093,1,252297,2000-12
4493,464717,615,2526,1,252297,2000-12
4494,464718,615,3344,1,252297,2000-12
4495,464719,615,560,1,252298,2000-12
4496,464720,615,1092,1,252298,2000-12
4497,464721,615,2463,1,252298,2000-12
4498,464722,615,1102,1,252298,2000-12
4499,464723,615,2813,1,252299,2000-12
4500,464724,615,1884,1,252299,2000-12
4501,464725,1342,3480,1,252300,2000-12
4502,464726,615,1091,1,252301,2000-12
4503,464727,4167,3494,1,252302,2000-12
4504,464728,4167,3528,1,252302,2000-12
4505,464729,1342,3528,1,252303,2000-12
4506,464730,615,1125,1,252304,2000-12
4507,464731,615,917,1,252304,2000-12
4508,464732,615,1455,1,252304,2000-12
4509,464733,615,105,1,252305,2000-12
4510,464734,615,455,1,252306,2000-12
4511,464735,615,3094,1,252306,2000-12
4512,464736,1342,3449,1,252307,2000-12
4513,464737,615,3346,1,252308,2000-12
4514,464738,615,1370,1,252309,2000-12
4515,464739,615,3184,1,252309,2000-12
4516,464740,4167,2804,1,252310,2000-12
4517,464741,1342,3063,1,252311,2000-12
4518,464742,1342,1691,1,252311,2000-12
4519,464743,1342,1095,1,252311,2000-12
4520,464744,4167,604,1,252312,2000-12
4521,464745,1342,1078,1,252313,2000-12
4522,464746,1342,953,1,252314,2000-12
4523,464747,1342,1224,1,252314,2000-12
4524,464748,4167,3529,1,252315,2000-12
4525,464749,1342,1954,1,252316,2000-12
4526,464750,1342,3153,1,252317,2000-12
4527,464751,1342,2460,1,252317,2000-12
4528,464752,1342,1150,1,252317,2000-12
4529,464753,1342,1826,1,252318,2000-12
4530,464754,1342,2986,1,252318,2000-12
4531,464755,1342,1047,1,252318,2000-12
4532,464756,4167,2951,1,252319,2000-12
4533,464757,615,516,1,252320,2000-12
4534,464758,615,670,1,252320,2000-12
4535,464759,615,678,1,252320,2000-12
4536,464760,615,245,1,252320,2000-12
4537,464761,615,1059,1,252321,2000-12
4538,464762,615,1117,1,252321,2000-12
4539,464763,615,1041,1,252321,2000-12
4540,464764,4654,1754,1,252322,2000-12
4541,464765,4654,56,1,252323,2000-12
4542,464766,1342,1022,1,252324,2000-12
4543,464767,1342,809,1,252324,2000-12
4544,464768,1342,3115,1,252324,2000-12
4545,464769,1342,1079,1,252325,2000-12
4546,464770,1342,3505,1,252325,2000-12
4547,464771,1342,952,1,252325,2000-12
4548,464772,1342,3404,1,252325,2000-12
4549,464773,1342,2695,1,252325,2000-12
4550,464774,1342,2531,1,252326,2000-12
4551,464775,1342,2463,1,252326,2000-12
4552,464776,1342,1690,1,252327,2000-12
4553,464777,4654,575,1,252328,2000-12
4554,464778,4654,49,1,252328,2000-12
4555,464779,1342,3173,1,252329,2000-12
4556,464780,1342,948,1,252329,2000-12
4557,464781,1342,950,1,252329,2000-12
4558,464782,4167,200,1,252330,2000-12
4559,464783,1342,2856,1,252331,2000-12
4560,464784,1342,2001,1,252331,2000-12
4561,464785,1342,2729,1,252331,2000-12
4562,464786,4654,432,1,252332,2000-12
4563,464787,4654,560,1,252332,2000-12
4564,464788,4167,1320,1,252333,2000-12
4565,464789,4654,2260,1,252334,2000-12
4566,464790,1342,939,1,252335,2000-12
4567,464791,1342,1121,1,252335,2000-12
4568,464792,1342,3424,1,252335,2000-12
4569,464793,1342,2744,1,252336,2000-12
4570,464794,1342,3039,1,252336,2000-12
4571,464795,1342,2057,1,252336,2000-12
4572,464796,1342,910,1,252336,2000-12
4573,464797,1342,2584,1,252337,2000-12
4574,464798,1342,3267,1,252337,2000-12
4575,464799,4167,2196,1,252338,2000-12
4576,464800,1342,2389,1,252339,2000-12
4577,464801,1342,2581,1,252339,2000-12
4578,464802,1342,2760,1,252340,2000-12
4579,464803,4167,1568,1,252341,2000-12
4580,464804,4167,2834,1,252341,2000-12
4581,464805,1342,1577,1,252342,2000-12
4582,464806,1342,2985,1,252342,2000-12
4583,464807,1342,2161,1,252343,2000-12
4584,464808,1342,1868,1,252343,2000-12
4585,464809,4167,322,1,252344,2000-12
4586,464810,4167,1233,1,252344,2000-12
4587,464811,1342,2891,1,252345,2000-12
4588,464812,1342,475,1,252345,2000-12
4589,464813,4167,2089,1,252346,2000-12
4590,464814,1342,3094,1,252347,2000-12
4591,464815,1342,951,1,252347,2000-12
4592,464816,1342,1945,1,252347,2000-12
4593,464817,4654,2990,1,252348,2000-12
4594,464818,4654,1924,1,252348,2000-12
4595,464819,1342,1833,1,252349,2000-12
4596,464820,1342,2982,1,252349,2000-12
4597,464821,1342,1726,1,252349,2000-12
4598,464822,1342,2047,1,252349,2000-12
4599,464823,1342,3137,1,252350,2000-12
4600,464824,4167,326,1,252351,2000-12
4601,464825,4167,1554,1,252351,2000-12
4602,464826,4654,3424,1,252352,2000-12
4603,464827,4654,1687,1,252352,2000-12
4604,464828,4654,1069,1,252353,2000-12
4605,464829,4654,1671,1,252353,2000-12
4606,464830,4167,2140,1,252354,2000-12
4607,464831,4167,1532,1,252354,2000-12
4608,464832,1342,2527,1,252355,2000-12
4609,464833,1342,1788,1,252355,2000-12
4610,464834,1342,1132,1,252355,2000-12
4611,464835,1342,3275,1,252355,2000-12
4612,464836,4167,203,1,252356,2000-12
4613,464837,4167,450,1,252356,2000-12
4614,464838,4167,1465,1,252356,2000-12
4615,464839,4167,2271,1,252357,2000-12
4616,464840,1342,1059,1,252358,2000-12
4617,464841,1342,1045,1,252358,2000-12
4618,464842,1342,1736,1,252358,2000-12
4619,464843,1342,678,1,252358,2000-12
4620,464844,1342,560,1,252358,2000-12
4621,464845,1342,3298,1,252358,2000-12
4622,464846,1342,2341,1,252358,2000-12
4623,464847,4167,651,1,252359,2000-12
4624,464848,1342,3512,1,252360,2000-12
4625,464849,1342,31,1,252360,2000-12
4626,464850,4167,150,1,252361,2000-12
4627,464851,4167,1570,1,252362,2000-12
4628,464852,4167,1024,1,252362,2000-12
4629,464853,1342,1206,1,252363,2000-12
4630,464854,1342,1044,1,252363,2000-12
4631,464855,1342,2582,1,252363,2000-12
4632,464856,1342,970,1,252363,2000-12
4633,464857,4167,76,1,252364,2000-12
4634,464858,4167,140,1,252364,2000-12
4635,464859,4167,400,1,252364,2000-12
4636,464860,4167,133,1,252364,2000-12
4637,464861,4167,872,1,252364,2000-12
4638,464862,4167,1454,1,252365,2000-12
4639,464863,4167,2123,1,252366,2000-12
4640,464864,4167,2384,1,252366,2000-12
4641,464865,4167,936,1,252366,2000-12
4642,464866,1342,993,1,252367,2000-12
4643,464867,1342,1435,1,252367,2000-12
4644,464868,4167,940,1,252368,2000-12
4645,464869,4167,315,1,252368,2000-12
4646,464870,1342,2631,1,252369,2000-12
4647,464871,1342,3138,1,252369,2000-12
4648,464872,1342,3297,1,252369,2000-12
4649,464873,4167,1979,1,252370,2000-12
4650,464874,4167,1539,1,252370,2000-12
4651,464875,4167,1284,1,252370,2000-12
4652,464876,1342,1374,1,252371,2000-12
4653,464877,1342,2044,1,252371,2000-12
4654,464878,1342,2153,1,252371,2000-12
4655,464879,1342,3294,1,252371,2000-12
4656,464880,1342,1509,1,252371,2000-12
4657,464881,4167,1425,1,252372,2000-12
4658,464882,4167,539,1,252372,2000-12
4659,464883,4167,1732,1,252372,2000-12
4660,464884,4167,3080,1,252372,2000-12
4661,464885,1342,1692,1,252373,2000-12
4662,464886,1342,1648,1,252373,2000-12
4663,464887,4167,629,1,252374,2000-12
4664,464888,1342,455,1,252375,2000-12
4665,464889,1342,2105,1,252375,2000-12
4666,464890,4167,1442,1,252376,2000-12
4667,464891,4167,128,1,252376,2000-12
4668,464892,4167,484,1,252376,2000-12
4669,464893,4167,1462,1,252376,2000-12
4670,464894,4167,53,1,252376,2000-12
4671,464895,4167,1027,1,252376,2000-12
4672,464896,4167,129,1,252377,2000-12
4673,464897,4167,2894,1,252378,2000-12
4674,464898,4167,132,1,252378,2000-12
4675,464899,4167,2122,1,252378,2000-12
4676,464900,1342,2011,1,252379,2000-12
4677,464901,1342,2222,1,252379,2000-12
4678,464902,4167,2582,1,252380,2000-12
4679,464903,4167,1271,1,252380,2000-12
4680,464904,1342,2306,1,252381,2000-12
4681,464905,4167,80,1,252382,2000-12
4682,464906,4167,3089,1,252383,2000-12
4683,464907,4167,329,1,252383,2000-12
4684,464908,4167,567,1,252384,2000-12
4685,464909,4167,265,1,252384,2000-12
4686,464910,4167,2774,1,252384,2000-12
4687,464911,4167,597,1,252384,2000-12
4688,464912,4167,1342,1,252384,2000-12
4689,464913,4167,1241,1,252385,2000-12
4690,464914,4167,1283,1,252385,2000-12
4691,464915,4167,1363,1,252386,2000-12
4692,464916,4167,426,1,252386,2000-12
4693,464917,4167,603,1,252386,2000-12
4694,464918,4167,3167,1,252387,2000-12
4695,464919,4167,1030,1,252387,2000-12
4696,464920,4167,1782,1,252388,2000-12
4697,464921,4167,1578,1,252388,2000-12
4698,464922,4167,152,1,252389,2000-12
4699,464923,4167,2358,1,252389,2000-12
4700,464924,4167,514,1,252389,2000-12
4701,464925,4167,331,1,252390,2000-12
4702,464926,4167,1432,1,252390,2000-12
4703,464927,4167,1474,1,252390,2000-12
4704,464928,4167,1795,1,252390,2000-12
4705,464929,4167,1301,1,252391,2000-12
4706,464930,4167,1370,1,252391,2000-12
4707,464931,4167,172,1,252391,2000-12
4708,464932,4167,1485,1,252391,2000-12
4709,464933,4167,529,1,252391,2000-12
4710,464934,4167,2501,1,252392,2000-12
4711,464935,4167,2040,1,252392,2000-12
4712,464936,4167,1036,1,252392,2000-12
4713,464937,4167,1264,1,252393,2000-12
4714,464938,4167,1976,1,252393,2000-12
4715,464939,4167,665,1,252393,2000-12
4716,464940,4167,1940,1,252394,2000-12
4717,464941,4167,1755,1,252394,2000-12
4718,464942,4167,1997,1,252395,2000-12
4719,464943,4167,1427,1,252395,2000-12
4720,464944,4167,2907,1,252396,2000-12
4721,464945,4167,1836,1,252396,2000-12
4722,464946,4167,1738,1,252396,2000-12
4723,464947,4167,101,1,252397,2000-12
4724,464948,4167,3006,1,252397,2000-12
4725,464949,4167,2298,1,252397,2000-12
4726,464950,4167,1848,1,252398,2000-12
4727,464951,4167,933,1,252398,2000-12
4728,464952,4167,1403,1,252399,2000-12
4729,464953,4167,3282,1,252399,2000-12
4730,464954,4167,2256,1,252400,2000-12
4731,464955,4167,645,1,252400,2000-12
4732,464956,4167,9,1,252400,2000-12
4733,464957,4167,722,1,252400,2000-12
4734,464958,4167,739,1,252401,2000-12
4735,464959,4167,2473,1,252402,2000-12
4736,464960,4167,351,1,252403,2000-12
4737,464961,4167,108,1,252403,2000-12
4738,464962,4167,2439,1,252403,2000-12
4739,464963,4167,1172,1,252403,2000-12
4740,464964,4167,776,1,252404,2000-12
4741,464965,4167,1229,1,252404,2000-12
4742,464966,4167,1569,1,252404,2000-12
4743,464967,4167,1625,1,252404,2000-12
4744,464968,4167,2763,1,252404,2000-12
4745,464969,4167,2885,1,252405,2000-12
4746,464970,4167,1198,1,252405,2000-12
4747,464971,4167,3307,1,252405,2000-12
4748,464972,4167,264,1,252406,2000-12
4749,464973,4167,401,1,252406,2000-12
4750,464974,4167,1333,1,252406,2000-12
4751,464975,4167,160,1,252406,2000-12
4752,464976,4167,591,1,252407,2000-12
4753,464977,4167,1299,1,252407,2000-12
4754,464978,4167,1547,1,252407,2000-12
4755,464979,2945,2526,1,252408,2000-12
4756,464980,4167,68,1,252409,2000-12
4757,464981,4167,723,1,252410,2000-12
4758,464982,2945,2463,1,252411,2000-12
4759,464983,4167,348,1,252412,2000-12
4760,464984,4167,1397,1,252412,2000-12
4761,464985,4167,1605,1,252412,2000-12
4762,464986,4167,721,1,252413,2000-12
4763,464987,4167,91,1,252413,2000-12
4764,464988,4167,2475,1,252413,2000-12
4765,464989,4167,580,1,252413,2000-12
4766,464990,4167,212,1,252414,2000-12
4767,464991,4167,492,1,252414,2000-12
4768,464992,614,1688,1,252415,2000-12
4769,464993,614,1645,1,252415,2000-12
4770,464994,614,1113,1,252416,2000-12
4771,464995,4167,465,1,252417,2000-12
4772,464996,614,963,1,252418,2000-12
4773,464997,4167,2680,1,252419,2000-12
